member_id,first_name,last_name,date_of_birth,gender,phone,email,street,city,state,postal_code,country,join_date,status,coverage_id
M0956,Tabitha,Gomez,1966-08-26,Female,(982)240-3503,amandafoley@example.net,42932 Robert Mall,Donaldview,Missouri,80551,USA,2023-11-08,Inactive,C0578
M0957,William,Anderson,1970-03-31,Male,571-678-8985x749,ibrooks@example.com,08587 Schultz Path,South Jacob,Indiana,63492,USA,2022-01-03,Inactive,C0824
M0958,Mark,Owens,1980-08-24,Male,(926)881-2189x1938,johnsoncraig@example.com,51860 Mario Ferry Suite 243,Pennyview,New Jersey,23689,USA,2023-04-09,Inactive,C0195
M0959,Elizabeth,Burns,2005-04-13,Female,(889)431-4257x052,debbie56@example.net,761 Brian Fields,North Kristen,Arkansas,64450,USA,2023-10-19,Inactive,C0801
M0960,John,Mejia,1956-12-31,Male,(481)703-6229x1363,garciatamara@example.com,64526 Robert Branch Suite 353,Matthewview,Alabama,62883,USA,2024-07-29,Active,C0987
M0961,Roger,Jordan,1979-10-14,Male,(929)483-1512,andersonamy@example.org,460 Nathan Loop Apt. 259,East Connie,Wisconsin,48275,USA,2024-10-03,Active,C0277
M0962,John,Smith,1961-09-28,Male,(546)313-4717x13742,brianmarshall@example.net,8314 Morales Oval,Michaelmouth,Rhode Island,37364,USA,2026-04-03,Inactive,C0559
M0963,Margaret,Cole,1983-06-02,Female,856.237.2219x63166,mitchellrobert@example.net,11061 Andrew Ridges,West Justin,Louisiana,98770,USA,2022-02-08,Inactive,C0642
M0964,Jacob,Schultz,2006-02-23,Male,833-500-1082x5628,evan89@example.com,19065 Glenda Ramp,Jeremiahchester,Minnesota,20315,USA,2022-01-14,Inactive,C0639
M0965,Robert,Bradley,1960-10-18,Male,+1-993-878-3852x9346,timothy12@example.com,0719 Williams Forest Suite 323,North Marissa,Maryland,36040,USA,2024-02-17,Inactive,C0218
M0966,Derek,King,1992-04-19,Male,742.590.7768,amanda41@example.org,78167 Romero Street,Jamieland,West Virginia,6261,USA,2022-07-09,Inactive,C0579
M0967,Sarah,Lopez,1955-06-27,Female,001-633-331-4936,scottvalenzuela@example.com,35802 Vincent Isle,Mcbridemouth,Kansas,4876,USA,2022-04-23,Inactive,C0722
M0968,Charles,Reyes,1950-02-15,Male,(646)442-3692x236,kathryn80@example.com,0197 Robin Plain Apt. 326,West Andreaside,Tennessee,59658,USA,2024-06-27,Active,C0768
M0969,Daniel,Taylor,2006-08-31,Male,(701)535-3654x78044,williamhernandez@example.org,06054 Douglas Inlet,New Kellystad,Washington,50753,USA,2021-10-29,Active,C0045
M0970,Christopher,Smith,1976-06-15,Male,452-381-4830,zdavis@example.org,400 John Ways,Dicksonview,Connecticut,50138,USA,2025-10-09,Active,C0363
M0971,Lawrence,Armstrong,2002-04-03,Male,+1-366-850-5948,fhoward@example.net,42936 James Mission Apt. 683,Nicholasfurt,South Dakota,30242,USA,2022-06-02,Inactive,C0581
M0972,Jasmine,Garcia,1957-10-06,Female,001-297-444-7181x69719,ncastro@example.net,40879 Mason Creek Suite 027,West Hannahchester,New Mexico,749,USA,2026-04-09,Active,C0697
M0973,Nicole,Colon,1998-08-27,Female,919-862-4809,dustin35@example.com,70409 Brown Street,Port Brandonland,Kentucky,40845,USA,2025-02-04,Active,C0338
M0974,Daniel,Underwood,1984-10-07,Male,+1-985-605-1617x7667,pamela54@example.org,2201 Bowers Passage Suite 720,Randallside,Minnesota,80581,USA,2022-11-24,Inactive,C0718
M0975,Sarah,Johnson,1960-10-10,Female,001-970-219-4866,pfarrell@example.net,787 Jonathan Wells Apt. 556,South Beverly,New York,1739,USA,2022-03-28,Active,C0232
M0976,Scott,Simpson,2005-08-03,Male,+1-590-962-4743x29986,chelseawilliams@example.com,3916 Ferguson Ramp Suite 623,Brandonborough,Arizona,98082,USA,2022-09-30,Inactive,C0459
M0977,Ryan,Henderson,2006-11-19,Male,3613467453,thomasgarcia@example.net,27154 Cohen Branch Apt. 118,Brittanyside,Colorado,43646,USA,2022-11-05,Active,C0382
M0978,Wendy,Horton,1954-10-05,Female,961.324.8958,james02@example.net,8187 Hill Summit,West Lonniemouth,Michigan,62769,USA,2025-03-18,Inactive,C0287
M0979,Julie,Carter,1969-11-17,Female,001-404-791-6575x373,fergusonluis@example.com,2570 Anderson Island,Port David,Maryland,61349,USA,2025-12-13,Active,C0314
M0980,Anthony,Jones,1965-07-22,Male,888-218-0182x853,jon62@example.org,622 Smith Stravenue,Geraldview,Arizona,20013,USA,2022-08-18,Active,C0680
M0981,Zachary,Mills,1961-07-29,Male,001-580-420-3744,moorestephanie@example.org,1972 Payne Extensions Apt. 849,North Kenneth,Oklahoma,85155,USA,2024-12-12,Inactive,C0166
M0982,Robert,Butler,1987-06-04,Male,541.992.3660x1885,fdavis@example.com,625 Robinson Inlet Suite 954,Klineton,Connecticut,51044,USA,2023-03-26,Active,C0654
M0983,Jacqueline,Swanson,2001-05-23,Female,4972286981,stevencruz@example.org,6229 Bennett Centers Apt. 749,Lake Allison,Tennessee,16366,USA,2023-09-17,Active,C0297
M0984,Brian,Hess,1981-09-13,Male,649-446-1828x825,adamlutz@example.com,06774 Lauren Spur Suite 917,Brianberg,Texas,85475,USA,2025-03-26,Active,C0444
M0985,Anna,Esparza,1975-04-14,Female,836.265.6963x8533,sli@example.net,057 Denise Shore,North Brittneyburgh,Connecticut,37372,USA,2022-03-04,Active,C0172
M0986,Duane,Hughes,1958-11-30,Male,(820)288-1514,smithrobert@example.com,037 Nash Loaf Suite 261,West Victorchester,Kansas,88123,USA,2023-10-10,Active,C0247
M0987,Alexandra,King,1976-09-05,Female,5507243531,hdeleon@example.org,3646 Stephen Loop,Mitchellburgh,Utah,73232,USA,2022-05-19,Active,C0925
M0988,Thomas,Brown,1978-11-22,Male,+1-363-204-3638,wardchristopher@example.net,49264 Fisher Forest Apt. 443,South Jason,Michigan,19397,USA,2024-04-03,Inactive,C0444
M0989,Ashley,King,2006-06-05,Female,+1-368-920-9784,andrewfuentes@example.net,1719 Sampson Prairie,Lake Joshua,North Carolina,11031,USA,2021-08-25,Inactive,C0139
M0990,Christopher,Aguirre,1951-09-05,Male,428.279.5275x44873,william74@example.com,550 Calvin Cove Suite 716,Millerbury,Pennsylvania,99829,USA,2022-11-12,Active,C0254
M0991,Rebecca,Wells,1967-05-15,Female,346-248-1654,tracey06@example.org,105 Lee Causeway,Lake Josechester,Pennsylvania,84679,USA,2023-01-06,Inactive,C0655
M0992,Ryan,Hill,1979-10-17,Male,001-561-681-6889x1432,bryantkatie@example.net,9758 Washington Harbor Suite 790,Danaborough,Arkansas,59411,USA,2023-12-07,Active,C0265
M0993,Denise,Smith,1962-06-22,Female,001-754-449-4359x995,yjohnson@example.org,2039 Martinez Estates,West Johnmouth,Missouri,24008,USA,2024-06-14,Active,C0950
M0994,Matthew,Wilkerson,1998-07-29,Male,206-265-2645x217,nathanhowe@example.com,4957 Jeffrey Dam,South Pamelamouth,New Hampshire,8614,USA,2025-04-05,Inactive,C0496
M0995,Barry,Moore,1987-10-04,Male,203-254-1877x575,richard96@example.org,8566 Prince Stravenue,Port Bonnie,Wisconsin,34151,USA,2024-03-18,Active,C0883
M0996,Joseph,Peterson,1959-06-10,Male,3158952587,christopher59@example.org,31072 Amy Key,Walterston,Illinois,10974,USA,2022-09-01,Inactive,C0135
M0997,Christina,Joyce,1991-10-06,Female,924-514-1597,cindy32@example.com,357 Brandon Locks Apt. 044,Matthewsfurt,Georgia,98011,USA,2026-02-11,Inactive,C0281
M0998,Julie,Martinez,1968-09-23,Female,6126357944,stephanie65@example.org,5000 Thomas Mall Suite 972,Port Austinview,Nebraska,27742,USA,2021-09-07,Active,C0436
M0999,Brittany,Carr,1990-01-19,Female,001-766-821-8242x4797,nchavez@example.org,426 Robert Ports Suite 855,South Cindy,Ohio,36220,USA,2023-10-31,Inactive,C0713
M1000,Edgar,Freeman,1966-08-30,Male,986.531.6725x804,steelealexandra@example.org,6428 Jones Turnpike Suite 230,Jeremyshire,New Mexico,60049,USA,2023-03-31,Active,C0495
